,Season,TeamID,FGM,FGM%,FGA,FGM3,FGM3%,FGA3,FTM,FTM%,FTA,OR,DR,Ast,TO,Stl,Blk,PF,Pos,OffRtg,DefRtg,NetRtg,AstR,TOR,TSP,eFGP,FTAR,ORP,DRP,RP
189,2016,1113,24.875,0.4158321016191729,59.96875,7.9375,0.3322442558431222,23.625,15.59375,0.6818471992070072,22.6875,12.3125,24.46875,12.65625,12.0,5.3125,2.6875,20.4375,66.79560000000001,109.75725743775172,110.71069493071059,-0.9534374929588525,13.22591082831424,12.605198288941766,52.452749768032035,0.48256627748749703,0.3828255681065511,0.31545825685494727,0.7226806256061267,0.5039256655230074
190,2017,1113,26.90909090909091,0.43415250522610294,62.03030303030303,9.93939393939394,0.3636027806485893,27.151515151515152,14.818181818181818,0.7447355808164994,19.78787878787879,9.212121212121213,23.424242424242426,13.030303030303031,10.424242424242424,5.878787878787879,3.212121212121212,16.90909090909091,69.18050909090907,113.073323584013,118.09233860319482,-5.0190150191818415,13.653223489716652,11.104756639598893,55.461820541927665,0.515097910084194,0.32788461214933573,0.24536368566018166,0.6813941769502653,0.45232214042638225
191,2018,1113,27.967741935483872,0.4664400991994318,60.25806451612903,8.935483870967742,0.3654851552740778,24.548387096774192,18.64516129032258,0.7457823566304543,25.258064516129032,9.903225806451612,25.322580645161292,14.161290322580646,10.709677419354838,6.580645161290323,3.5806451612903225,18.93548387096774,69.50276129032257,120.16486880433368,108.75336572895257,11.41150307538108,14.597921785269723,11.211966995841872,58.66667139959989,0.5409914381280875,0.43171257883609054,0.28152035483216736,0.6933432603577319,0.4902823625628345
192,2019,1113,26.59375,0.4509367469059156,59.46875,7.25,0.3448310335804447,21.25,17.375,0.668071964336324,25.90625,12.15625,27.8125,13.59375,13.59375,6.21875,3.21875,19.90625,69.5364,112.09113082665971,105.11624162084017,6.974889205819549,13.859116564424191,13.791623300260236,55.24604811366156,0.5126064866438093,0.4387580005362812,0.3243042941193989,0.7345407360895974,0.5299234397140411
193,2003,1114,23.857142857142858,0.4508765652261611,53.214285714285715,6.785714285714286,0.37639544941375824,18.285714285714285,15.535714285714286,0.6963764042859911,22.428571428571427,10.535714285714286,22.857142857142858,11.5,15.964285714285714,6.607142857142857,2.357142857142857,20.5,65.98971428571427,105.7614176480732,105.62706475558886,0.13435289248436888,12.536133861247533,17.889922374003532,55.70668172584916,0.5161044069764685,0.4415146514562732,0.31657054555301906,0.6578538591951765,0.49233565201551005
194,2004,1114,22.96153846153846,0.43855206963482113,52.73076923076923,5.0,0.3363455192104871,15.538461538461538,18.96153846153846,0.7218505719105917,26.5,12.692307692307692,22.846153846153847,11.538461538461538,15.615384615384615,6.153846153846154,3.076923076923077,20.73076923076923,64.80812307692305,108.1595260148299,102.89523637864616,5.264289636183728,12.63326749505337,17.07919422962682,54.566002210309655,0.4864841300985429,0.5156052156465812,0.3782467507154811,0.6603854697839803,0.5220162764919941
195,2005,1114,23.16,0.4521239767629085,51.48,4.84,0.3739928861987686,13.4,15.36,0.7196985805627346,21.04,10.12,22.32,12.32,14.96,6.44,3.08,19.56,63.629568000000006,104.57587764336535,106.2525107339893,-1.676633090623933,13.832923781902563,17.277783801987216,54.9441099985522,0.4993646072592447,0.41715488826232117,0.3264191000633256,0.6443223268596171,0.4912677909932342
196,2006,1114,21.821428571428573,0.41155411275238024,53.17857142857143,4.321428571428571,0.32668554753410445,13.678571428571429,16.107142857142858,0.6867323862595657,23.464285714285715,13.5,21.178571428571427,14.035714285714286,15.75,7.75,2.5,18.071428571428573,63.390857142857136,101.03383949494253,103.95946764143753,-2.925628146494993,14.936019987101039,17.013509279316146,50.55877447436472,0.4526378659319086,0.4513016640715391,0.3845446471949259,0.6992423901068235,0.5299226318392267
197,2007,1114,22.344827586206897,0.4266516642987625,52.758620689655174,5.517241379310345,0.32729439649825054,17.344827586206897,15.172413793103448,0.6614200656088307,22.75862068965517,13.517241379310345,21.96551724137931,12.724137931034482,14.931034482758621,5.103448275862069,2.310344827586207,18.448275862068964,61.87961379310344,105.63155671230916,112.60464223391736,-6.973085521608146,13.989670704559032,16.443235098534284,52.177393344555846,0.47982439788916126,0.4453337294742796,0.3912048273037556,0.7064593108514041,0.5351871445384603
198,2008,1114,21.24137931034483,0.4236313868581459,50.241379310344826,5.310344827586207,0.35075990383292616,15.379310344827585,16.310344827586206,0.658003240794303,24.551724137931036,11.827586206896552,23.82758620689655,12.413793103448276,16.517241379310345,6.413793103448276,3.206896551724138,20.82758620689655,63.444744827586206,101.06768225958525,99.60988394028548,1.4577983192997266,13.5729131408018,18.489425876188513,52.53725229206035,0.4768253624414375,0.4991283289128941,0.34832686453416933,0.7176598124667593,0.5340714224715176
199,2009,1114,22.93548387096774,0.45128783728969496,51.25806451612903,5.129032258064516,0.36287790429020966,14.35483870967742,15.419354838709678,0.6676888514067032,23.0,10.806451612903226,24.0,13.03225806451613,15.03225806451613,5.516129032258065,3.4838709677419355,19.612903225806452,62.99148387096776,105.52151536274684,100.62710518655831,4.894410176188567,14.432963875903582,16.893500371798428,54.303567915347,0.5007756181852719,0.46932715508100986,0.3320037623587073,0.691114997941992,0.519087808751304
200,2010,1114,21.678571428571427,0.420356798890756,51.75,6.107142857142857,0.3773486130502191,16.142857142857142,16.607142857142858,0.687916541190317,23.821428571428573,9.607142857142858,23.571428571428573,11.392857142857142,13.464285714285714,4.714285714285714,2.5357142857142856,20.142857142857142,63.77554285714286,103.67551738415104,115.71474719213609,-12.039229807985054,13.007107877632402,15.515270680588632,53.36314658960291,0.48039787930390787,0.47497803043943226,0.28333517798318,0.6794558121459627,0.48458504441003647
201,2011,1114,21.96969696969697,0.4151647616233224,53.121212121212125,6.696969696969697,0.3923582426738364,16.848484848484848,15.636363636363637,0.6841147551432454,22.515151515151516,10.303030303030303,22.181818181818183,11.030303030303031,11.636363636363637,5.696969696969697,2.3636363636363638,20.727272727272727,61.76930909090908,107.38655746017676,109.0944680247859,-1.707910564609135,12.863416736162044,13.603120115120303,52.80023873584723,0.4791560361288822,0.4332023438528992,0.29342055406888246,0.6803108440432296,0.4799770130687944
202,2012,1114,21.033333333333335,0.40014898989500747,52.96666666666667,5.233333333333333,0.3302140178649467,15.733333333333333,15.1,0.6986577119170929,21.666666666666668,9.7,23.2,9.9,12.433333333333334,6.333333333333333,3.1,19.733333333333334,62.444799999999994,100.30190891565934,103.06400913784225,-2.762100222182858,11.595270387977514,14.704810838920318,50.15790242386186,0.45020908767901413,0.4174885787585977,0.27727253709371635,0.6931833668909023,0.47970815615877566
203,2013,1114,22.548387096774192,0.4203055406255411,54.064516129032256,5.032258064516129,0.3510963219557808,14.870967741935484,15.548387096774194,0.6531590373511036,23.06451612903226,11.258064516129032,22.70967741935484,11.387096774193548,15.451612903225806,6.516129032258065,3.7096774193548385,20.0,65.6379870967742,100.48265687733908,103.17030916568609,-2.6876522883470475,12.451697749113563,16.84539624708928,51.34989152428578,0.4674129092237471,0.4336674240134241,0.3111593515556673,0.6743731134772841,0.49124548900233306
204,2014,1114,23.933333333333334,0.4200102371360421,57.266666666666666,4.833333333333333,0.3183215878561147,15.533333333333333,17.633333333333333,0.739007155434159,23.766666666666666,11.366666666666667,25.033333333333335,11.2,13.4,5.766666666666667,3.8,21.9,66.94591999999999,105.04163630256713,111.09054576668886,-6.04890946412179,12.101184273821268,14.53307580567572,52.126115396067526,0.46260491169545126,0.4252591901249491,0.30821281952746676,0.6980944221257579,0.5041409153425845
205,2015,1114,23.733333333333334,0.41835245078775135,57.13333333333333,6.933333333333334,0.3384843734480068,20.4,14.566666666666666,0.7199415849486616,20.533333333333335,10.466666666666667,23.566666666666666,12.1,10.466666666666667,5.7,2.6333333333333333,19.1,63.84128,108.11697527709661,110.39589688075081,-2.278921603654202,13.633026448793931,11.814489581633264,52.38634010809388,0.4798359388553306,0.36613683394514523,0.28212129809801567,0.6931234868626414,0.47886184363021006
206,2016,1114,25.032258064516128,0.4585948863311731,54.774193548387096,7.354838709677419,0.39623180772397676,19.0,12.580645161290322,0.7271424846570634,17.129032258064516,8.709677419354838,24.193548387096776,12.903225806451612,10.225806451612904,6.290322580645161,3.064516129032258,18.258064516129032,61.1136,114.4946838898795,97.99539441216906,16.499289477710406,14.935568812737857,12.085211870181288,56.39766248463433,0.5268986888149179,0.3160425365993533,0.267387088830883,0.7021330773473181,0.49112703301870025
207,2017,1114,23.6,0.4351636059217324,54.43333333333333,6.2,0.33889762661272954,18.333333333333332,12.966666666666667,0.7276127564919334,17.6,9.5,23.166666666666668,11.4,12.9,5.733333333333333,3.6333333333333333,18.233333333333334,62.76416000000001,105.44477186688691,109.33331094668803,-3.8885390798011223,13.104983130668055,14.927555781589392,53.53750223662663,0.4934607797764575,0.3347577471191328,0.2792399804208457,0.7237175791110012,0.4984910601887583
208,2018,1114,22.7,0.42241996814442556,54.233333333333334,6.066666666666666,0.32613156064905957,19.1,10.7,0.6042073910107688,17.433333333333334,9.9,23.833333333333332,11.566666666666666,14.666666666666666,4.633333333333334,2.9,19.566666666666666,64.17152,97.2470927620159,110.32454491917497,-13.077452157159087,13.055746654641123,16.674312566102945,50.529115938140855,0.47928578380328185,0.32693024222083944,0.2862837600916884,0.6928228246753776,0.4859476200295586
209,2019,1114,26.0,0.48542502956560357,53.827586206896555,6.551724137931035,0.3538632537707923,18.413793103448278,15.0,0.6463354612346699,22.896551724137932,7.862068965517241,25.75862068965517,13.793103448275861,16.551724137931036,5.448275862068965,2.6206896551724137,20.551724137931036,69.38416551724139,105.96439533830602,109.82566574463605,-3.8612704063300343,14.503065673552287,17.578599467343697,57.76386348347068,0.5465523087902154,0.4335013694130499,0.24138164554365826,0.7296507006735452,0.4956233498166075
210,2003,1115,19.25,0.3534735363032084,54.285714285714285,4.75,0.2665035325724493,16.857142857142858,11.25,0.6117125102221616,17.607142857142858,9.964285714285714,21.035714285714285,10.178571428571429,19.107142857142858,7.964285714285714,2.75,20.25,68.22582857142858,79.75542316717303,108.1701157600759,-28.414692592902842,10.949651816277095,21.072051632141154,43.63480014531327,0.3962177208794843,0.3274401453586759,0.25942463901184115,0.5875322486127025,0.4190152158911301
211,2004,1115,18.925925925925927,0.3447866573916943,55.0,5.037037037037037,0.28921416740263556,18.037037037037038,9.333333333333334,0.6410735355179797,14.62962962962963,10.814814814814815,23.85185185185185,9.962962962962964,19.22222222222222,5.518518518518518,2.4444444444444446,21.037037037037038,66.96035555555555,78.56786640612815,111.38622420007158,-32.81835779394344,10.903888147057467,21.215733698250098,42.592088703955106,0.3905706064501001,0.27083738248785794,0.27237238957384347,0.6150649952978479,0.44334538188853606
212,2005,1115,21.692307692307693,0.38155155645921723,56.92307692307692,4.346153846153846,0.26174427607603984,15.807692307692308,10.461538461538462,0.6574408546504285,16.0,11.307692307692308,24.0,11.423076923076923,16.807692307692307,6.846153846153846,4.769230769230769,17.884615384615383,66.36258461538462,87.3263413207648,103.24548059260837,-15.919139271843562,12.2940140875513,18.181679341776114,45.32646399687704,0.41881532264573185,0.28768105156111984,0.2946665316302287,0.6602154285868547,0.47133635008097835
213,2006,1115,22.37037037037037,0.4013198583531268,56.03703703703704,4.925925925925926,0.3102553905916479,15.925925925925926,11.666666666666666,0.664206967814639,17.296296296296298,9.851851851851851,25.037037037037038,10.814814814814815,15.666666666666666,7.592592592592593,4.333333333333333,19.22222222222222,66.5870222222222,92.07037317506722,94.74067880057113,-2.670305625503937,11.837248840109863,17.383527346748227,48.275719031999884,0.44536540516376005,0.3121660494976484,0.265324446854645,0.6549654191710209,0.4654670221823735
214,2007,1115,22.03448275862069,0.3954742995437766,55.89655172413793,3.793103448275862,0.2818798311863699,13.793103448275861,10.793103448275861,0.6245301243466632,17.724137931034484,11.482758620689655,25.0,9.586206896551724,15.448275862068966,6.0,4.0344827586206895,18.413793103448278,64.79006896551722,90.63651065383678,100.19655460017606,-9.5600439463393,10.688242690858969,17.448613162697733,46.09807531318172,0.4295754815223528,0.3233540137738927,0.30360435167623623,0.6735534082192229,0.48662652122102595
215,2008,1115,21.724137931034484,0.39793332545232024,55.10344827586207,5.241379310344827,0.31051096209265966,16.862068965517242,10.275862068965518,0.6230166228917163,16.586206896551722,10.793103448275861,23.82758620689655,10.827586206896552,13.931034482758621,5.206896551724138,4.862068965517241,17.96551724137931,62.66548965517241,94.29622998326437,102.86628913090298,-8.570059147638586,12.306821475637744,15.777001168670344,47.52547101734173,0.4461730145407929,0.3095043692324241,0.29472294657268816,0.6876957943294415,0.484913556808058
216,2009,1115,22.870967741935484,0.4016519373364437,57.03225806451613,4.0,0.27576669906765783,13.903225806451612,12.935483870967742,0.6301630701359412,20.93548387096774,14.387096774193548,23.64516129032258,10.935483870967742,19.516129032258064,8.741935483870968,2.7096774193548385,22.677419354838708,68.26157419354838,92.11836874170568,103.51387737321912,-11.395508631513469,11.213478207985984,20.230275032833287,47.36352398902838,0.4372074487024327,0.3788936276874185,0.36910651623247287,0.6608119437304678,0.5082870531334692
217,2010,1115,21.59375,0.41332952478161455,52.53125,4.09375,0.32527720156735257,13.46875,17.125,0.6474312265329146,25.8125,12.59375,25.625,12.53125,16.9375,6.84375,3.4375,22.78125,65.27879999999999,98.21755735026836,99.13485595057251,-0.9172986003041261,13.14035341879817,18.360317505885988,50.58998669728717,0.4530519220948345,0.5119005128918738,0.35559662173088286,0.7430106485212054,0.5488487531878842
218,2011,1115,20.225806451612904,0.3890101076947219,51.935483870967744,6.161290322580645,0.3367861177338623,17.93548387096774,13.064516129032258,0.6238277299829129,20.838709677419356,9.64516129032258,22.193548387096776,11.516129032258064,16.70967741935484,7.548387096774194,2.161290322580645,20.93548387096774,65.59525161290323,91.20985174805672,109.04126912195234,-17.83141737389563,12.708708602762552,18.780689199266504,48.94989610944642,0.44934077750349255,0.40928668046705385,0.2697522583817307,0.6878250989525799,0.46636708009203676
219,2012,1115,21.363636363636363,0.4150779489416626,51.72727272727273,4.393939393939394,0.29686898558697045,14.666666666666666,13.878787878787879,0.6322806745808188,21.78787878787879,11.030303030303031,22.454545454545453,11.121212121212121,14.878787878787879,6.96969696969697,4.0,18.21212121212121,63.11272727272727,96.9023778766296,109.93851095612624,-13.03613307949663,12.627490612162886,16.895219693003263,49.887469251131115,0.4583784677494327,0.43345682948576836,0.31431554983535737,0.6524395854759348,0.4809943487956163
220,2013,1115,22.766666666666666,0.40193525440479433,56.9,5.3,0.29764555506162066,17.533333333333335,11.833333333333334,0.6250899619915459,18.766666666666666,11.7,22.633333333333333,12.733333333333333,14.433333333333334,9.9,3.3,17.766666666666666,65.55072,95.54921987702127,101.69222259585494,-6.14300271883368,13.557452540802977,15.929500354005654,48.241565530286465,0.44873251902948313,0.33265410769592463,0.31363557120841173,0.6513024442339289,0.4764222811457752
221,2014,1115,21.344827586206897,0.41332176856451414,52.06896551724138,6.206896551724138,0.3420425789716221,18.20689655172414,14.0,0.6489782241070591,21.379310344827587,10.10344827586207,20.413793103448278,11.482758620689655,15.068965517241379,9.482758620689655,2.1379310344827585,19.482758620689655,64.09158620689655,98.10750111071033,111.50897078163217,-13.401469670921843,12.992589139974479,17.1433664165764,51.35411215243663,0.4721838891552193,0.425228347460765,0.28674874773345266,0.6636979991806963,0.46612507629278555
222,2015,1115,20.5,0.4006852489877684,51.1875,6.34375,0.3277114423024948,19.09375,12.40625,0.6698319610443292,18.25,10.15625,18.78125,10.09375,15.28125,8.84375,3.375,19.46875,61.62119999999999,97.03789387062649,108.50187718888127,-11.463983318254769,11.770161698147865,18.163678161992067,50.46402028696235,0.4629296189817151,0.36688489856204737,0.30796102206569465,0.6046804492284085,0.4478917634334017
223,2016,1115,20.424242424242426,0.39528299645413084,52.18181818181818,6.121212121212121,0.3063017696055101,20.181818181818183,9.606060606060606,0.6123963121354014,15.727272727272727,9.757575757575758,20.666666666666668,9.606060606060606,15.636363636363637,7.121212121212121,3.757575757575758,21.939393939393938,62.21207272727273,91.32051202162492,112.78373398173412,-21.463221960109223,11.380907261988458,18.43856373127398,48.162522957016,0.45480417004097984,0.31205620530108247,0.27506948271270043,0.6276030257358134,0.4451811554130264
224,2017,1115,21.366666666666667,0.39995814251807826,53.56666666666667,6.533333333333333,0.33882787451053714,18.966666666666665,11.4,0.6345243511416673,17.566666666666666,10.466666666666667,20.6,10.033333333333333,17.933333333333334,8.5,2.7,22.466666666666665,65.72736,92.47681582259374,111.41679523802188,-18.939979415428123,11.15739570487903,20.225622324692655,49.40195048443263,0.46128655878238506,0.3340673831949339,0.2982287781825383,0.6484218703341874,0.4651833936144637
225,2018,1115,23.285714285714285,0.4385891900291841,53.22857142857143,6.2,0.32373958038833145,18.857142857142858,13.142857142857142,0.6773568358250683,19.457142857142856,7.9714285714285715,21.4,12.2,14.2,7.857142857142857,4.114285714285714,19.542857142857144,65.35076571428571,100.49423466948122,109.69738794706512,-9.203153277583937,13.539189926398981,16.310569943100433,53.325985700821825,0.4966314776987388,0.372208967492321,0.23570705136970288,0.6295450674510127,0.43534816648864477
226,2019,1115,22.129032258064516,0.426207891505971,52.0,6.064516129032258,0.355396106745103,17.838709677419356,14.96774193548387,0.6708698454900088,22.06451612903226,9.806451612903226,23.06451612903226,11.03225806451613,15.0,6.225806451612903,3.3225806451612905,20.06451612903226,64.4537806451613,101.14706241891878,110.33036779288125,-9.183305373962481,12.454482303100802,17.213297359678588,52.79325857049626,0.4846643414501941,0.4309873693241063,0.2902113124584869,0.6962685451364871,0.49043978430053814
227,2003,1116,21.821428571428573,0.39709919465942756,55.57142857142857,6.071428571428571,0.31325602532800917,19.571428571428573,11.928571428571429,0.5910901421932706,19.571428571428573,14.535714285714286,23.428571428571427,9.821428571428571,16.678571428571427,6.464285714285714,3.5357142857142856,20.928571428571427,63.71931428571428,96.95999491344536,105.22142885626421,-8.261433942818828,10.846134259726444,18.378579361604473,48.39233597487963,0.4523308415150651,0.3534917797362125,0.393076927908293,0.6907704698525724,0.534586850113081
228,2004,1116,24.214285714285715,0.416550512077677,58.17857142857143,6.428571428571429,0.3124967197450635,20.464285714285715,14.0,0.6551582500949494,20.607142857142858,13.035714285714286,21.5,12.964285714285714,13.785714285714286,7.857142857142857,3.857142857142857,19.821428571428573,65.27245714285714,105.22327134710717,105.5566177440472,-0.33334639694001567,13.619324996282458,14.747279607506067,51.25279502798354,0.47172180525185864,0.3674180164091885,0.3505552363883423,0.6304660897914429,0.4844469243417739
229,2005,1116,25.766666666666666,0.4586297136214414,56.4,6.066666666666666,0.3683659144146761,16.3,13.966666666666667,0.6704970837577648,21.066666666666666,12.3,21.766666666666666,14.5,14.233333333333333,8.733333333333333,5.2,18.466666666666665,64.62848,110.13407571128143,97.99667165081375,12.137404060467707,15.14343432538389,15.13052105552987,54.54400377618762,0.512940251976566,0.3775796924331297,0.35976324122002457,0.6462833559397368,0.5047012156485059
230,2006,1116,26.516129032258064,0.4620346977007093,57.74193548387097,5.709677419354839,0.33790137317177166,16.806451612903224,15.580645161290322,0.6933321218852181,22.451612903225808,12.193548387096774,22.838709677419356,15.548387096774194,13.387096774193548,8.451612903225806,6.129032258064516,16.93548387096774,65.77920000000002,113.41791916879933,99.0149910828366,14.402928085962744,16.039105345571905,13.881472765582837,55.19256341610872,0.5118880419980715,0.40089451650527713,0.35790403705599977,0.6424775389096022,0.5008629410512067
231,2007,1116,25.294117647058822,0.46545426897083664,54.5,6.147058823529412,0.3450863005164709,17.441176470588236,14.647058823529411,0.6987077584481401,20.88235294117647,11.235294117647058,24.294117647058822,15.176470588235293,15.323529411764707,6.911764705882353,6.411764705882353,17.38235294117647,64.78870588235293,110.25598242632694,101.58624205444065,8.669740371886306,15.988461710970379,16.373211420612947,56.23480411383091,0.5217989326349164,0.39319054468904,0.3550464403513016,0.6712961857175967,0.5227674226331525
232,2008,1116,26.727272727272727,0.46670854068526124,57.39393939393939,5.878787878787879,0.3390228121333189,17.333333333333332,14.303030303030303,0.6699913702140853,21.272727272727273,12.818181818181818,23.939393939393938,14.545454545454545,15.454545454545455,7.0,5.303030303030303,18.96969696969697,66.34356363636361,111.19580279146437,101.32894502837101,9.866857763093385,14.899644082254985,15.9792716341114,55.2826402622275,0.5183646674771493,0.3715689974023025,0.3727180267082711,0.6830597530281053,0.5312419319307107
233,2009,1116,26.566666666666666,0.43937852850439646,60.7,6.733333333333333,0.32953070183324373,20.266666666666666,14.733333333333333,0.6400241275166981,22.633333333333333,12.7,24.933333333333334,13.0,13.966666666666667,7.566666666666666,2.8666666666666667,17.166666666666668,69.06688000000001,107.68163531444866,107.34842709648007,0.3332082179686177,13.117074329724494,14.365628574246646,52.742875138945045,0.49450971723861925,0.38243056590882013,0.3430100669835728,0.6921769517823926,0.5132884392624852
234,2010,1116,25.90625,0.4477133108521056,58.09375,6.28125,0.34453970053994043,18.09375,16.625,0.6665676438430991,24.4375,10.96875,23.5,13.75,13.71875,7.25,4.0625,18.6875,68.52,108.69454553700935,107.88640794464744,0.8081375923618679,14.166669566468812,14.392967776536334,54.28753232881989,0.5019262871947221,0.43378776512753414,0.3024217892010544,0.6563907939553377,0.48156463525821586
235,2011,1116,24.387096774193548,0.4352927875733751,55.935483870967744,6.580645161290323,0.356285214363962,18.161290322580644,15.32258064516129,0.6913567247989552,22.032258064516128,10.709677419354838,23.580645161290324,12.03225806451613,13.258064516129032,7.258064516129032,5.870967741935484,18.096774193548388,65.33821935483871,107.95514752500826,103.002450802334,4.952696722674306,12.965542847572863,14.688442796187699,53.75970116051851,0.4936594765773644,0.40695525156725193,0.30617882174603805,0.6441245373869084,0.4792656260443124
236,2012,1116,25.25,0.4356115586782802,58.125,6.40625,0.3573058725984864,18.125,14.9375,0.6902022584094255,21.625,11.34375,22.46875,13.625,12.96875,8.28125,5.0,19.3125,66.63899999999998,107.5902072283112,105.38934527066428,2.200861957646888,14.258013990318695,13.775833296000659,53.215958674649706,0.4912471198592542,0.38276156063949424,0.3120866775378394,0.6362608247990865,0.4709209867270872
237,2013,1116,26.625,0.43286250594993503,61.25,6.0,0.30059994222501374,19.96875,14.4375,0.6675762701143679,21.46875,12.0625,22.9375,14.84375,11.625,9.21875,4.96875,20.28125,67.5348,108.68264784457844,102.35914773284821,6.323500111730249,14.992147112531207,12.140520449863642,51.94456088167202,0.4821743860846777,0.35362813064274745,0.3137229942913954,0.6630781509454541,0.47990699046093294
238,2014,1116,27.21875,0.44345018605720216,61.3125,7.53125,0.3616512282874607,20.53125,18.28125,0.7220758178842632,25.21875,11.71875,23.875,15.375,11.6875,8.625,5.59375,20.90625,69.5172,115.03204396481671,102.81060237408819,12.221441590728528,15.287868543813063,11.916018818580497,55.4129198757454,0.5051111361445743,0.4189666338623598,0.3138184194614766,0.624322129515218,0.47305040485052463
239,2015,1116,27.41176470588235,0.4480824966409169,61.26470588235294,6.676470588235294,0.34717758960776196,19.058823529411764,16.529411764705884,0.7176724002016098,22.823529411764707,13.0,22.764705882352942,16.147058823529413,11.735294117647058,7.764705882352941,4.764705882352941,18.970588235294116,67.20395294117647,115.7328931557259,104.61351877778594,11.119374377939957,16.012942838731544,11.963343191287374,54.733279740756124,0.5025563510188791,0.37928887176497744,0.3492271307853965,0.658618440448323,0.499867704473409
240,2016,1116,27.59375,0.44355524513605654,62.25,6.75,0.39077168808036644,17.0,16.21875,0.6939878406353802,23.375,11.6875,25.375,16.25,11.15625,7.40625,5.15625,21.46875,69.05579999999999,113.0549504168001,108.38270355686491,4.672246859935189,16.104485611167927,11.209388795131206,54.01007431162026,0.49893121364841775,0.37989431324633127,0.30564007608077043,0.6988707773442516,0.5000494331024886
241,2017,1116,27.735294117647058,0.4604776571655914,60.1764705882353,6.529411764705882,0.35716954650723076,17.941176470588236,17.794117647058822,0.7673690631497313,23.352941176470587,11.323529411764707,24.941176470588236,14.088235294117647,11.735294117647058,7.529411764705882,4.735294117647059,20.58823529411765,67.8358588235294,117.4253001129098,109.29744160376595,8.127858509143854,14.353384360505906,12.25030599152428,56.56823349372661,0.514935280717743,0.39409116342068445,0.3259210126629222,0.6679249617328451,0.5017412392583073
242,2018,1116,28.970588235294116,0.4760220293555494,60.6764705882353,7.794117647058823,0.39957430217583206,19.441176470588236,15.352941176470589,0.6622234745673715,22.647058823529413,10.176470588235293,24.58823529411765,14.470588235294118,11.0,6.235294117647059,4.617647058823529,20.205882352941178,68.44009411764706,118.18971879903637,110.81514230003584,7.374576499000528,14.848507937743259,11.521522084342024,57.26181000067438,0.5400155992976918,0.38283712192896424,0.2943234449452058,0.6816124571677181,0.4919292045845041
243,2019,1116,26.40625,0.4440211133920704,59.125,7.53125,0.34121456945215606,22.0,15.125,0.6604103830056481,22.75,10.25,23.28125,16.03125,13.28125,8.28125,4.875,20.40625,68.73479999999998,109.51578015560243,105.70392105128286,3.8118591043195607,16.038868844221696,13.588899383140488,54.458599558974996,0.5070661253650308,0.3977166525358619,0.282762652657719,0.6505357412619124,0.4642655986636215
244,2003,1117,23.692307692307693,0.4337556756042179,54.69230769230769,7.923076923076923,0.37231942928882295,21.346153846153847,15.807692307692308,0.737996554620021,21.423076923076923,10.961538461538462,20.384615384615383,11.923076923076923,13.26923076923077,7.153846153846154,1.6538461538461537,21.423076923076923,63.43532307692307,112.09275937670512,110.60558476932904,1.4871746073761198,13.257431518351895,14.845757432234686,55.561913292341465,0.507468386642307,0.40360540602059736,0.31549264896421053,0.6426176393841121,0.4715260716051468
245,2004,1117,24.615384615384617,0.4423150973808865,56.0,7.038461538461538,0.35181365202514137,19.76923076923077,16.53846153846154,0.7338657054109304,22.53846153846154,12.653846153846153,23.846153846153847,11.192307692307692,15.73076923076923,6.538461538461538,2.8846153846153846,21.0,66.04799999999999,110.2423328925561,106.05571459809995,4.1866182944561325,12.048693009536079,16.965047023772794,55.48197713825378,0.5053337567945899,0.41728594271513086,0.36381695356956245,0.6485909062609188,0.5096379308829863
246,2005,1117,26.73076923076923,0.44764443236468937,59.84615384615385,5.884615384615385,0.3677579180394292,16.23076923076923,14.76923076923077,0.6673389034184093,22.26923076923077,13.653846153846153,23.846153846153847,13.923076923076923,14.807692307692308,6.538461538461538,2.8461538461538463,20.53846153846154,67.61723076923077,109.76645147012904,108.46486480930949,1.3015866608195796,14.018558225697156,15.102450811074524,53.393530198606136,0.49776585118788275,0.3769458576445644,0.3625168349482265,0.6617627555025479,0.5085623768108112
247,2006,1117,26.0,0.46875296598735366,55.714285714285715,5.678571428571429,0.36478276604055043,15.785714285714286,14.214285714285714,0.6690185009985906,21.678571428571427,10.571428571428571,23.785714285714285,13.357142857142858,15.535714285714286,6.0,2.5,18.678571428571427,67.06628571428571,107.05804324240897,113.03554289443753,-5.977499652028548,14.149064645709979,16.584267687304422,55.30510633967985,0.5202100971680955,0.39046250567079527,0.3044242429126681,0.661537736098683,0.4912187404765608
248,2007,1117,25.032258064516128,0.45836172411499454,54.87096774193548,7.354838709677419,0.3887848751168936,18.516129032258064,14.161290322580646,0.6769896701545868,21.129032258064516,10.32258064516129,24.612903225806452,13.903225806451612,15.161290322580646,5.870967741935484,3.5483870967741935,19.903225806451612,66.0157935483871,108.85319938249832,109.96229377489952,-1.1090943924011933,14.89915559836063,16.261382655633685,55.906231023035936,0.5253533879174468,0.3952205968383474,0.302888556790258,0.6450549656936369,0.4857555141389121
249,2008,1117,24.642857142857142,0.4527933871907978,54.75,6.928571428571429,0.4028809565265914,17.285714285714285,12.535714285714286,0.7329876170137624,17.392857142857142,10.321428571428571,19.357142857142858,11.964285714285714,13.857142857142858,6.178571428571429,2.0714285714285716,17.964285714285715,63.26674285714285,108.63982878232605,118.11681601045026,-9.476987228124257,13.450747201361837,15.847741812885221,55.315722450362145,0.51660257017864,0.3294013636700651,0.3130043306644546,0.6561973119426859,0.4769633546018616
